query_id,bought,net_weight_oz_z,nutrition_score_z,price_relpos_z,dim_length_z,dim_width_z,dim_height_z,title_desc_tokens,title_desc_len,category_Baby,category_Bakery,category_Beverages,category_Dairy,category_Frozen,category_Household,category_Meat,category_Pantry,category_Personal Care,category_Produce,category_Seafood,category_Snacks,storage_type_Ambient,storage_type_Frozen,storage_type_Refrigerated,brand_Blue Cart,brand_Cedar House,brand_Corner Market,brand_Daily Table,brand_FreshField,brand_Golden Acre,brand_Green Fork,brand_Harvest Lane,brand_Market Pantry Co.,brand_North Star Foods,brand_Oak & Grain,brand_Purely Good,brand_Riverbend,brand_Sunny Basket,brand_Valley Select,allergens_Fish,allergens_Milk,allergens_None,allergens_Peanuts,allergens_Shellfish,allergens_Soy,allergens_Tree nuts,allergens_Wheat,country_of_origin_Canada,country_of_origin_Chile,country_of_origin_Italy,country_of_origin_Mexico,country_of_origin_New Zealand,country_of_origin_Peru,country_of_origin_Spain,country_of_origin_Thailand,country_of_origin_United States,country_of_origin_Vietnam,ingredient_Baby-safe ingredients,ingredient_Cream,ingredient_Cultures,ingredient_Filtered water,ingredient_Grains,ingredient_Household materials,ingredient_Meat,ingredient_Milk,ingredient_Natural flavors,ingredient_Oil,ingredient_Personal care formula,ingredient_Prepared ingredients,ingredient_Salt,ingredient_Seafood,ingredient_Seasoning,ingredient_Spices,ingredient_Sugar,ingredient_Water,ingredient_Wheat flour,ingredient_Whole produce,ingredient_Yeast
q_001960,0,0.19198066259243235,-0.5345432371718893,0.14503718080560754,1.8894569061606823,0.009140160646355882,-1.6352884409535486,88 89 112 410 74 27 3 33 20 112 410 74 4 6 27 3 8 2 5 9 10 11 12 119 7 13 2 15 14 143 2 64 5 144 0 0 0 0 0 0 0 0 0 0 0,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q_001960,0,0.032822563250034346,0.7945040666608808,-1.4836875602778854,1.0612337049021736,0.37747812876271425,0.9041686680959301,93 71 207 119 325 27 3 145 67 207 119 325 4 6 27 3 8 2 5 9 10 11 12 119 7 13 2 15 14 72 176 25 33 41 0 0 0 0 0 0 0 0 0 0 0,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q_001960,0,0.07269729049427531,1.2122046478654658,1.8399146074513155,2.410930773619744,-0.4907470817972733,-1.4512698098630068,104 105 195 401 402 27 3 120 121 195 401 402 4 6 27 3 8 2 5 9 10 11 12 119 7 13 2 15 14 65 38 25 154 40 0 0 0 0 0 0 0 0 0 0 0,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q_001960,0,-0.8440806264887021,0.5286946058943268,-1.557824190649333,3.1471291747384185,0.06175987037726402,-1.37766235742679,107 108 374 35 410 74 393 3 145 67 374 35 410 74 4 6 393 3 8 2 5 9 10 11 12 119 7 13 2 15 14 177 178 25 179 40 0 0 0 0 0 0 0 0 0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q_001960,0,-0.7046894859511417,-0.1927882161863199,1.5969745725418025,0.11031077012388595,-0.3855076623354565,-0.9728213690275979,51 102 112 398 399 400 34 3 127 20 112 398 399 400 4 6 34 3 8 2 5 9 10 11 12 119 7 13 2 15 14 31 39 17 123 124 0 0 0 0 0 0 0 0 0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q_001960,0,-0.8474887228343638,-0.34467933662435074,-0.9156869152781799,0.23301050364366485,-0.8853949047790857,-1.524877262299224,81 396 397 403 404 393 3 39 67 396 397 403 404 4 6 393 3 8 2 5 9 10 11 12 119 7 13 2 15 14 36 57 25 41 2 158 159 0 0 0 0 0 0 0 0,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q_001962,0,0.13302059581248607,-0.6104887973909048,-0.522867309885328,0.47840997068322294,0.5353372579554391,3.0019810625281087,86 87 68 224 225 27 3 45 17 68 224 225 4 6 27 3 8 2 5 9 10 11 12 30 7 13 2 15 14 140 2 31 141 142 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001962,0,-0.4756654115226804,0.7185585064418654,0.3692656692912903,-0.9326369647942364,-0.20133867827727758,-0.12633566601110477,104 105 113 114 215 216 28 3 149 150 113 114 215 216 4 6 28 3 8 2 5 9 10 11 12 30 7 13 2 15 14 143 2 64 5 144 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001962,0,-0.44908226002651963,-0.6104887973909048,-0.9305624885413093,-1.0246617649340706,-0.3855076623354565,-0.715195285500839,93 71 113 114 224 225 28 3 31 17 113 114 224 225 4 6 28 3 8 2 5 9 10 11 12 30 7 13 2 15 14 6 167 168 29 24 63 0 0 0 0 0 0 0 0,37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001962,0,-0.5843836849492863,0.3768034854562959,-0.29983406509117344,-0.6872374977546782,-0.28026824287364005,-0.899213916591381,86 87 45 126 215 216 16 3 64 20 45 126 215 216 4 6 16 3 8 2 5 9 10 11 12 30 7 13 2 15 14 128 53 54 32 24 33 129 0 0 0 0 0 0 0,38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001963,0,-0.5727961573740367,-0.4965704570623816,-1.1583998092049865,-1.1473614984538498,-0.9643244693754481,-1.0464288214638144,107 108 78 134 364 365 16 3 160 36 78 134 364 365 4 6 16 3 8 2 5 9 10 11 12 74 7 13 2 15 14 36 57 25 41 2 158 159 0 0 0 0 0 0 0,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001963,0,-0.5990384992356312,0.2628851451277727,-0.7916120644682738,-1.116686565073905,-0.9643244693754481,-0.49437292819218864,97 98 109 337 209 16 3 145 67 109 337 209 4 6 16 3 8 2 5 9 10 11 12 74 7 13 2 15 14 177 178 25 179 40 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001963,0,-0.564957535779015,0.1489668047992496,1.662696054634174,-0.6565625643747335,-0.5696766463936357,-0.16313939222921334,79 42 109 337 209 16 3 55 56 109 337 209 4 6 16 3 8 2 5 9 10 11 12 74 7 13 2 15 14 17 130 131 20 132 133 31 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001965,1,0.18584608917024142,0.2628851451277727,1.0598385971519098,-0.38048816395523055,2.7979847763844967,-0.16313939222921334,97 98 235 338 339 43 18 160 36 235 338 339 4 6 43 18 8 2 5 9 10 11 12 77 7 13 2 21 14 170 171 4 39 17 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001965,0,0.18380123136284438,-0.34467933662435074,1.6323038267574577,-0.6565625643747335,2.4033369534026843,1.1985984778407974,51 102 213 169 324 43 18 55 56 213 169 324 4 6 43 18 8 2 5 9 10 11 12 77 7 13 2 21 14 6 167 168 29 24 63 0 0 0 0 0 0 0 0 0 0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001966,0,-0.5448497673396113,-0.15481543607681217,1.2299526748620393,0.6624595709628918,-0.8327751950481773,-1.267251178772465,81 78 194 280 188 16 19 3 72 163 78 194 280 188 4 6 16 19 3 8 2 5 9 10 11 12 52 7 13 2 22 14 177 178 25 179 40 0 0 0 0 0 0 0 0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001966,0,1.3705003789222223,-0.6104887973909048,-0.7050819321805082,1.8894569061606823,-0.7275357755863608,-0.8256064641551644,93 71 183 35 253 189 111 19 3 127 20 183 35 253 189 4 6 111 19 3 8 2 5 9 10 11 12 52 7 13 2 22 14 6 167 168 29 24 63 0 0 0 0 0 0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001966,0,-0.5877917812949478,0.11099402468974187,0.9378719794593908,2.104181439820296,-0.8590850499136317,-0.38396174953786355,69 82 182 35 296 297 298 16 19 3 31 17 182 35 296 297 298 4 6 16 19 3 8 2 5 9 10 11 12 52 7 13 2 22 14 6 167 168 29 24 63 0 0 0 0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001966,0,-0.5240603796310754,-0.724407137719428,-1.4156243931119517,0.41706010392333365,-1.2537328728954438,-0.27355057088353846,88 89 182 35 51 272 16 19 3 146 20 182 35 51 272 4 6 16 19 3 8 2 5 9 10 11 12 52 7 13 2 22 14 58 32 24 147 59 60 4 61 62 0 0 0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001966,0,3.9565638860102648,-0.1927882161863199,-1.3791143061866205,0.23301050364366485,-0.938014614509994,-1.3040549049905734,88 89 174 175 284 188 16 23 26 50 174 175 284 188 4 6 16 23 8 2 5 9 10 11 12 52 7 13 2 22 14 36 57 25 41 2 158 159 0 0 0 0 0 0 0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001966,0,-0.5768858729888307,-0.5345432371718893,-1.5223461856629195,1.828107039400793,-0.6749160658554524,-0.9360176428094894,96 183 35 261 262 16 19 3 55 56 183 35 261 262 4 6 16 19 3 8 2 5 9 10 11 12 52 7 13 2 22 14 17 130 131 20 132 133 31 0 0 0 0 0 0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001966,0,0.07644619647450308,1.288150208084481,1.3310575309629564,1.3679830387016214,-1.2011131631645358,-0.42076547575597184,94 95 174 175 295 197 27 19 3 26 50 174 175 295 197 4 6 27 19 3 8 2 5 9 10 11 12 52 7 13 2 22 14 155 38 25 156 40 0 0 0 0 0 0 0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001968,0,0.7624959908561885,1.2122046478654658,-0.49554619859168497,0.2636854370236098,0.03545001551180995,3.0019810625281087,107 108 186 287 46 18 160 36 186 287 4 6 46 18 8 2 5 9 10 11 12 49 7 13 2 15 14 36 57 25 41 2 158 159 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q_001968,0,-0.57961235006536,1.2122046478654658,1.0853333640745744,-0.5031878974750096,0.14068943497362668,-0.5679803806284055,86 87 161 254 255 16 3 161 254 255 4 6 16 3 8 2 5 9 10 11 12 49 7 13 2 15 14 135 53 54 32 33 136 0 0 0 0 0 0 0 0 0 0 0 0,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q_001968,0,-0.5516659600309346,1.6299052290700506,-0.5391566692859264,-0.9939868315541259,-0.9117047596445399,-0.899213916591381,86 87 161 119 199 16 3 26 50 161 119 199 4 6 16 3 8 2 5 9 10 11 12 49 7 13 2 15 14 36 57 25 41 2 158 159 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q_001968,0,0.046795758267247016,1.705850789289066,-0.4301304925503225,-0.9326369647942364,-0.06978940395000678,0.1680941437337623,96 186 109 252 43 18 64 20 186 109 252 4 6 43 18 8 2 5 9 10 11 12 49 7 13 2 15 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q_001968,0,-0.5874509716603816,1.7438235693985737,-0.7245011697364534,-0.5645377642348991,0.4300978384936224,-1.1936437263362483,100 101 186 279 16 3 186 279 4 6 16 3 8 2 5 9 10 11 12 49 7 13 2 15 14 135 53 54 32 33 136 0 0 0 0 0 0 0 0 0 0 0 0 0 0,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q_001970,0,-0.7711473646915433,-0.4206248968433662,-0.8710115843782986,-0.7179124311346229,-1.0958737437027188,-0.715195285500839,88 89 210 364 365 66 3 33 20 210 364 365 4 6 66 3 8 2 5 9 10 11 12 74 7 13 2 15 14 135 53 54 32 33 136 0 0 0 0 0 0 0 0 0 0,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001970,1,-0.27526934639777667,-0.34467933662435074,-0.6725839427194993,-0.319138297195341,-0.20133867827727758,-0.3471580233197553,96 236 237 312 164 23 165 166 236 237 312 4 6 164 23 8 2 5 9 10 11 12 74 7 13 2 15 14 155 38 25 156 40 0 0 0 0 0 0 0 0 0 0 0 0,33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001970,0,-0.7823940826322268,-0.9522438183764742,1.2833456679172381,-0.7179124311346229,-0.14871896854636923,-0.715195285500839,69 82 210 76 342 66 3 55 56 210 76 342 4 6 66 3 8 2 5 9 10 11 12 74 7 13 2 15 14 31 39 17 123 124 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001971,1,-0.5652983454135811,0.11099402468974187,-0.8606143475710238,-0.8406121646544021,0.009140160646355882,-0.38396174953786355,51 102 109 332 209 16 3 165 166 109 332 209 4 6 16 3 8 2 5 9 10 11 12 74 7 13 2 15 14 36 57 25 41 2 158 159 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001971,0,-0.23334976134613875,-0.4585976769528739,-0.7859356052186454,-1.0860116316939603,0.29854856416635156,0.057682965079437196,51 102 210 312 164 23 31 17 210 312 4 6 164 23 8 2 5 9 10 11 12 74 7 13 2 15 14 17 130 131 20 132 133 31 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001977,0,-0.13928630220587782,-0.04089709574828901,-0.5197203723106392,0.1409857035038306,-0.5170569366627273,0.5361314059148462,88 89 200 201 300 203 47 3 149 150 200 201 300 203 4 6 47 3 8 2 5 9 10 11 12 70 7 13 2 22 14 135 53 54 32 33 136 0 0 0 0 0 0 0 0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001977,0,3.253473609900271,0.7565312865513731,-0.15365234843678974,-0.04306389677583791,1.508801887977243,2.008280454639182,69 82 68 264 76 26 162 146 20 68 264 76 4 6 26 162 8 2 5 9 10 11 12 70 7 13 2 22 14 140 2 31 141 142 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001978,0,-0.16791431150943548,0.11099402468974187,-0.1424208389753361,-0.8099372312744573,-0.6486062109899982,0.09448669129754546,81 68 314 76 47 3 146 20 68 314 76 4 6 47 3 8 2 5 9 10 11 12 70 7 13 2 22 14 58 32 24 147 59 60 4 61 62 0 0 0 0 0 0 0 0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001978,0,0.19845604564918937,0.30085792523728044,-1.753214269074623,-0.8099372312744573,0.9826047906681596,1.7138506448943145,100 101 68 300 203 27 19 3 127 20 68 300 203 4 6 27 19 3 8 2 5 9 10 11 12 70 7 13 2 22 14 6 167 168 29 24 63 0 0 0 0 0 0 0 0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001978,0,-0.43272339756734385,0.22491236501826503,0.2721215878884511,-0.4725129640950648,-1.0958737437027188,-0.6415878330646224,42 30 80 200 201 300 203 28 3 127 20 200 201 300 203 4 6 28 3 8 2 5 9 10 11 12 70 7 13 2 22 14 55 56 29 24 5 63 0 0 0 0 0 0 0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001978,1,0.1234779260446335,-0.07886987585779673,-1.382100096453709,-0.04306389677583791,1.0352245003990683,1.7874580973305316,86 87 68 243 7 243 27 19 3 160 36 68 243 7 243 4 6 27 19 3 8 2 5 9 10 11 12 70 7 13 2 22 14 170 171 4 39 17 0 0 0 0 0 0 0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001978,0,-0.420454250722962,1.1362590876464502,-0.6517158205508461,-0.4111630973351752,-0.59598650125909,-0.899213916591381,81 190 300 203 28 3 31 17 190 300 203 4 6 28 3 8 2 5 9 10 11 12 70 7 13 2 22 14 17 130 131 20 132 133 31 0 0 0 0 0 0 0 0 0 0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001978,1,0.19095823368873382,0.33883070534678816,-0.47405478046636573,-0.5952126976148439,0.3248584190318056,0.057682965079437196,86 87 37 48 300 203 27 19 3 160 36 37 48 300 203 4 6 27 19 3 8 2 5 9 10 11 12 70 7 13 2 22 14 58 32 24 148 59 60 4 61 62 0 0 0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001978,0,3.6648308388216293,0.7945040666608808,0.6550798298483306,0.5397598374431125,1.8771398560936012,1.2354022040589059,42 30 80 190 202 191 292 26 162 57 36 190 202 191 292 4 6 26 162 8 2 5 9 10 11 12 70 7 13 2 22 14 72 176 25 33 41 0 0 0 0 0 0 0 0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001979,0,-0.40307295936008763,0.2628851451277727,-0.35871686946903397,-0.7179124311346229,0.03545001551180995,0.35211277482430425,93 71 190 285 286 28 3 120 121 190 285 286 4 6 28 3 8 2 5 9 10 11 12 70 7 13 2 22 14 140 2 31 141 142 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001979,0,-0.16586945370203854,0.7185585064418654,-0.696727563738766,0.2636854370236098,0.2196189995699889,1.1249910254045803,104 105 37 48 134 185 47 3 57 36 37 48 134 185 4 6 47 3 8 2 5 9 10 11 12 70 7 13 2 22 14 6 115 50 116 29 117 0 0 0 0 0 0 0 0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001981,0,1.174875648681245,-0.38265211673385846,-0.3695558230357107,2.0121566396804615,-0.6486062109899982,-0.27355057088353846,42 30 80 182 35 307 197 111 19 3 57 36 182 35 307 197 4 6 111 19 3 8 2 5 9 10 11 12 52 7 13 2 15 14 177 178 25 179 40 0 0 0 0 0 0,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001981,0,1.199754752004575,0.22491236501826503,1.7676863766100104,0.7851593044826707,-1.2011131631645358,-0.9728213690275979,107 108 187 280 188 111 19 3 57 36 187 280 188 4 6 111 19 3 8 2 5 9 10 11 12 52 7 13 2 15 14 137 138 139 17 0 0 0 0 0 0 0 0 0 0,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
